invoice_id,invoice_no,vendor_name,invoice_date,amount,expense_type
INV001010,FP202500001010,XX供应商6495,2025-11-12,278.16,communication
INV001011,FP202500001011,XX供应商6955,2025-05-31,486.05,business_entertainment
INV001012,FP202500001012,XX供应商4920,2025-07-07,523.12,travel_lodging
INV001013,FP202500001013,XX供应商9074,2025-09-22,443.79,business_entertainment
INV001014,FP202500001014,XX供应商4954,2025-03-09,1766.66,training_fee
INV001015,FP202500001015,XX供应商4951,2025-08-09,1197.45,business_entertainment
INV001016,FP202500001016,XX供应商4002,2025-01-29,2009.09,training_fee
INV001017,FP202500001017,XX供应商8818,2025-11-26,176.46,communication
INV001018,FP202500001018,XX供应商5085,2025-11-10,133.45,office_supplies
INV001019,FP202500001019,XX供应商3794,2025-09-10,83.18,local_transport
INV001020,FP202500001020,XX供应商4182,2025-03-12,3108.36,training_fee
INV001021,FP202500001021,XX供应商2009,2025-09-29,169.15,local_transport
INV001022,FP202500001022,XX供应商5496,2025-01-06,103.73,local_transport
INV001023,FP202500001023,XX供应商5807,2025-07-04,385.24,office_supplies
INV001024,FP202500001024,XX供应商7135,2025-11-13,233.83,communication
INV001025,FP202500001025,XX供应商8992,2025-11-10,107.53,local_transport
INV001026,FP202500001026,XX供应商3403,2025-11-14,1093.06,business_entertainment
INV001027,FP202500001027,XX供应商7752,2025-05-08,2412.65,training_fee
INV001028,FP202500001028,XX供应商8480,2025-05-08,317.98,local_transport
INV001029,FP202500001029,XX供应商9776,2025-05-21,1420.52,training_fee
INV001030,FP202500001030,XX供应商6053,2025-04-07,555.98,business_entertainment
INV001031,FP202500001031,XX供应商3113,2025-08-04,96.22,local_transport
INV001032,FP202500001032,XX供应商4163,2025-05-11,198.15,communication
INV001033,FP202500001033,XX供应商1986,2025-10-09,102.6,local_transport
INV001034,FP202500001034,XX供应商6167,2025-11-21,420.61,travel_lodging
INV001035,FP202500001035,XX供应商8766,2025-04-07,2374.0,training_fee
INV001036,FP202500001036,XX供应商5468,2025-01-24,1922.4,training_fee
INV001037,FP202500001037,XX供应商8663,2025-10-06,136.17,local_transport
INV001038,FP202500001038,XX供应商5527,2025-11-05,417.25,travel_lodging
INV001039,FP202500001039,XX供应商6804,2025-12-04,2749.72,training_fee
INV001040,FP202500001040,XX供应商4888,2025-04-29,60.48,local_transport
INV001041,FP202500001041,XX供应商2672,2025-12-11,1783.41,training_fee
INV001042,FP202500001042,XX供应商2430,2025-04-10,283.55,communication
INV001043,FP202500001043,XX供应商4813,2025-11-13,170.36,travel_lodging
INV001044,FP202500001044,XX供应商6182,2025-08-06,426.99,travel_lodging
INV001045,FP202500001045,XX供应商9278,2025-03-05,2661.84,training_fee
INV001046,FP202500001046,XX供应商1919,2025-12-28,1383.68,travel_lodging
INV001047,FP202500001047,XX供应商6622,2025-03-14,196.13,communication
INV001048,FP202500001048,XX供应商4722,2025-06-14,1928.26,training_fee
INV001049,FP202500001049,XX供应商8997,2025-12-30,1638.88,travel_lodging
INV001050,FP202500001050,XX供应商9422,2025-03-12,149.43,communication
INV001051,FP202500001051,XX供应商6643,2025-09-18,1300.97,training_fee
INV001052,FP202500001052,XX供应商2520,2025-09-27,469.49,office_supplies
INV001053,FP202500001053,XX供应商6342,2025-12-21,128.64,communication
INV001054,FP202500001054,XX供应商8700,2025-11-26,82.24,local_transport
INV001055,FP202500001055,XX供应商7395,2025-03-28,804.46,business_entertainment
INV001056,FP202500001056,XX供应商6563,2025-10-28,254.52,communication
INV001057,FP202500001057,XX供应商5950,2025-11-18,402.71,travel_lodging
INV001058,FP202500001058,XX供应商6277,2025-06-13,478.12,travel_lodging
INV001059,FP202500001059,XX供应商8123,2025-04-12,1375.11,training_fee
INV001060,FP202500001060,XX供应商6210,2025-06-17,522.11,travel_lodging
INV001061,FP202500001061,XX供应商1433,2025-08-03,907.66,business_entertainment
INV001062,FP202500001062,XX供应商9609,2025-11-29,258.54,communication
INV001063,FP202500001063,XX供应商2763,2025-10-18,251.49,travel_lodging
INV001064,FP202500001064,XX供应商7997,2025-06-17,391.18,office_supplies
INV001065,FP202500001065,XX供应商8472,2025-12-24,399.07,office_supplies
INV001066,FP202500001066,XX供应商9066,2025-12-28,1801.62,training_fee
INV001067,FP202500001067,XX供应商9956,2025-02-16,671.62,business_entertainment
INV001068,FP202500001068,XX供应商2476,2025-09-10,471.95,travel_lodging
INV001069,FP202500001069,XX供应商4988,2025-01-16,63.27,local_transport
INV001070,FP202500001070,XX供应商7568,2025-03-27,143.07,communication
INV001071,FP202500001071,XX供应商3015,2025-03-10,274.95,local_transport
INV001072,FP202500001072,XX供应商3363,2025-06-01,964.78,travel_lodging
INV001073,FP202500001073,XX供应商8054,2025-09-22,270.95,travel_lodging
INV001074,FP202500001074,XX供应商6541,2025-10-10,378.4,travel_lodging
INV001075,FP202500001075,XX供应商6346,2025-01-20,299.2,office_supplies
INV001076,FP202500001076,XX供应商7069,2025-12-12,99.08,local_transport
INV001077,FP202500001077,XX供应商1713,2025-03-10,50.97,local_transport
INV001078,FP202500001078,XX供应商7493,2025-04-16,1074.16,travel_lodging
INV001079,FP202500001079,XX供应商9521,2025-11-10,444.38,business_entertainment
INV001080,FP202500001080,XX供应商6035,2025-12-02,720.29,travel_lodging
INV001081,FP202500001081,XX供应商6969,2025-09-26,1152.57,travel_lodging
INV001082,FP202500001082,XX供应商2079,2025-02-13,547.25,travel_lodging
INV001083,FP202500001083,XX供应商6492,2025-08-11,207.46,local_transport
INV001084,FP202500001084,XX供应商2312,2025-01-15,1392.91,training_fee
INV001085,FP202500001085,XX供应商4708,2025-05-03,83.81,local_transport
INV001086,FP202500001086,XX供应商5063,2025-10-30,781.84,travel_lodging
INV001087,FP202500001087,XX供应商6154,2025-12-13,408.41,office_supplies
INV001088,FP202500001088,XX供应商2200,2025-12-06,170.56,local_transport
INV001089,FP202500001089,XX供应商7968,2025-07-27,960.8,business_entertainment
INV001090,FP202500001090,XX供应商1228,2025-12-19,262.02,communication
INV001091,FP202500001091,XX供应商7121,2025-08-16,2192.23,training_fee
INV001092,FP202500001092,XX供应商5670,2025-09-13,490.97,office_supplies
INV001093,FP202500001093,XX供应商5757,2025-03-24,220.96,communication
INV001094,FP202500001094,XX供应商5202,2025-08-16,686.0,business_entertainment
INV001095,FP202500001095,XX供应商1058,2025-03-16,358.0,travel_lodging
INV001096,FP202500001096,XX供应商6107,2025-08-24,99.33,local_transport
INV001097,FP202500001097,XX供应商6139,2025-03-16,43.13,local_transport
INV001098,FP202500001098,XX供应商6109,2025-08-07,642.25,travel_lodging
INV001099,FP202500001099,XX供应商9785,2025-12-26,1733.28,training_fee
INV001100,FP202500001100,XX供应商5493,2025-04-12,181.63,office_supplies
INV001101,FP202500001101,XX供应商1681,2025-09-21,65.55,local_transport
INV001102,FP202500001102,XX供应商2830,2025-06-09,78.22,local_transport
INV001103,FP202500001103,XX供应商5968,2025-08-17,487.65,business_entertainment
INV001104,FP202500001104,XX供应商4982,2025-05-10,1228.69,travel_lodging
INV001105,FP202500001105,XX供应商8430,2025-12-21,143.47,local_transport
INV001106,FP202500001106,XX供应商8846,2025-11-17,933.56,business_entertainment
INV001107,FP202500001107,XX供应商2891,2025-07-15,78.86,local_transport
INV001108,FP202500001108,XX供应商3278,2025-12-20,87.11,local_transport
INV001109,FP202500001109,XX供应商5752,2025-05-31,536.89,business_entertainment
INV001110,FP202500001110,XX供应商4806,2025-06-27,143.82,local_transport
INV001111,FP202500001111,XX供应商5750,2025-04-07,201.14,office_supplies
INV001112,FP202500001112,XX供应商6915,2025-04-16,155.57,communication
INV001113,FP202500001113,XX供应商3888,2025-11-01,118.21,local_transport
INV001114,FP202500001114,XX供应商8516,2025-03-18,151.01,local_transport
INV001115,FP202500001115,XX供应商5191,2025-12-25,65.34,local_transport
INV001116,FP202500001116,XX供应商5223,2025-12-14,528.19,business_entertainment
INV001117,FP202500001117,XX供应商2316,2025-12-21,369.17,office_supplies
INV001118,FP202500001118,XX供应商2976,2025-03-01,233.32,travel_lodging
INV001119,FP202500001119,XX供应商8090,2025-08-06,373.73,office_supplies
INV001120,FP202500001120,XX供应商8748,2025-05-13,141.46,communication
INV001121,FP202500001121,XX供应商4284,2025-10-20,472.72,travel_lodging
INV001122,FP202500001122,XX供应商4957,2025-02-28,469.41,business_entertainment
INV001123,FP202500001123,XX供应商1115,2025-10-25,808.91,travel_lodging
INV001124,FP202500001124,XX供应商5719,2025-12-27,2925.11,training_fee
INV001125,FP202500001125,XX供应商7529,2025-01-03,175.39,travel_lodging
INV001126,FP202500001126,XX供应商2568,2025-06-23,134.6,communication
INV001127,FP202500001127,XX供应商4987,2025-01-13,75.62,local_transport
INV001128,FP202500001128,XX供应商7103,2025-06-30,80.24,local_transport
INV001129,FP202500001129,XX供应商7590,2025-01-21,1728.08,training_fee
INV001130,FP202500001130,XX供应商6532,2025-05-05,142.21,local_transport
INV001131,FP202500001131,XX供应商1278,2025-12-29,195.52,communication
INV001132,FP202500001132,XX供应商6253,2025-11-24,159.37,communication
INV001133,FP202500001133,XX供应商7248,2025-04-20,1035.2,travel_lodging
INV001134,FP202500001134,XX供应商7248,2025-03-04,63.27,local_transport
INV001135,FP202500001135,XX供应商7605,2025-01-18,2729.81,training_fee
INV001136,FP202500001136,XX供应商6430,2025-11-21,582.27,business_entertainment
INV001137,FP202500001137,XX供应商8017,2025-08-01,482.4,office_supplies
INV001138,FP202500001138,XX供应商7408,2025-03-06,183.51,communication
INV001139,FP202500001139,XX供应商4948,2025-11-01,94.02,local_transport
INV001140,FP202500001140,XX供应商8397,2025-09-18,196.15,communication
INV001141,FP202500001141,XX供应商8973,2025-01-14,708.84,travel_lodging
INV001142,FP202500001142,XX供应商6189,2025-09-17,181.4,office_supplies
INV001143,FP202500001143,XX供应商7140,2025-12-28,2036.1,training_fee
INV001144,FP202500001144,XX供应商8451,2025-03-28,500.13,travel_lodging
INV001145,FP202500001145,XX供应商9193,2025-06-03,710.25,business_entertainment
INV001146,FP202500001146,XX供应商3411,2025-07-15,318.41,travel_lodging
INV001147,FP202500001147,XX供应商6035,2025-01-11,241.33,communication
INV001148,FP202500001148,XX供应商8586,2025-05-11,2285.63,training_fee
INV001149,FP202500001149,XX供应商9742,2025-07-26,669.14,business_entertainment
INV001150,FP202500001150,XX供应商8590,2025-02-14,586.47,travel_lodging
INV001151,FP202500001151,XX供应商6254,2025-05-11,70.32,local_transport
INV001152,FP202500001152,XX供应商8714,2025-05-25,1116.92,business_entertainment
INV001153,FP202500001153,XX供应商4120,2025-09-21,331.89,travel_lodging
INV001154,FP202500001154,XX供应商1288,2025-03-11,590.93,travel_lodging
INV001155,FP202500001155,XX供应商5170,2025-08-29,2023.19,training_fee
INV001156,FP202500001156,XX供应商9549,2025-10-11,317.09,travel_lodging
INV001157,FP202500001157,XX供应商1768,2025-12-08,334.94,travel_lodging
INV001158,FP202500001158,XX供应商7143,2025-03-04,188.52,local_transport
INV001159,FP202500001159,XX供应商5838,2025-01-24,152.98,office_supplies
INV001160,FP202500001160,XX供应商8870,2025-11-14,3038.56,training_fee
INV001161,FP202500001161,XX供应商3772,2025-12-24,2358.03,training_fee
INV001162,FP202500001162,XX供应商5385,2025-12-18,188.82,communication
INV001163,FP202500001163,XX供应商3305,2025-01-09,1227.26,business_entertainment
INV001164,FP202500001164,XX供应商5028,2025-12-27,2955.72,training_fee
INV001165,FP202500001165,XX供应商5520,2025-03-19,111.72,communication
INV001166,FP202500001166,XX供应商2899,2025-03-18,983.64,business_entertainment
INV001167,FP202500001167,XX供应商3790,2025-06-09,704.28,business_entertainment
INV001168,FP202500001168,XX供应商9358,2025-07-04,403.62,office_supplies
INV001169,FP202500001169,XX供应商5287,2025-06-18,213.71,communication
INV001170,FP202500001170,XX供应商9186,2025-07-04,242.91,communication
INV001171,FP202500001171,XX供应商1324,2025-06-02,1324.31,business_entertainment
INV001172,FP202500001172,XX供应商1797,2025-08-24,806.34,business_entertainment
INV001173,FP202500001173,XX供应商9920,2025-04-21,522.91,travel_lodging
INV001174,FP202500001174,XX供应商2109,2025-03-02,379.3,office_supplies
INV001175,FP202500001175,XX供应商1805,2025-04-18,52.12,local_transport
INV001176,FP202500001176,XX供应商6679,2025-01-27,967.41,travel_lodging
INV001177,FP202500001177,XX供应商7137,2025-02-18,66.75,local_transport
INV001178,FP202500001178,XX供应商1237,2025-04-21,452.86,travel_lodging
INV001179,FP202500001179,XX供应商8300,2025-01-29,1246.94,business_entertainment
INV001180,FP202500001180,XX供应商9768,2025-06-05,142.73,communication
INV001181,FP202500001181,XX供应商3637,2025-06-20,1266.38,travel_lodging
INV001182,FP202500001182,XX供应商3844,2025-03-14,835.13,business_entertainment
INV001183,FP202500001183,XX供应商1694,2025-09-16,237.55,communication
INV001184,FP202500001184,XX供应商2468,2025-01-22,1729.33,training_fee
INV001185,FP202500001185,XX供应商9681,2025-02-07,1011.91,business_entertainment
INV001186,FP202500001186,XX供应商1209,2025-12-08,129.42,local_transport
INV001187,FP202500001187,XX供应商4543,2025-03-14,402.45,office_supplies
INV001188,FP202500001188,XX供应商9896,2025-03-17,480.37,office_supplies
INV001189,FP202500001189,XX供应商8785,2025-11-15,63.6,local_transport
INV001190,FP202500001190,XX供应商1285,2025-12-31,744.64,travel_lodging
INV001191,FP202500001191,XX供应商8484,2025-05-18,165.12,communication
INV001192,FP202500001192,XX供应商2916,2025-09-20,275.63,travel_lodging
INV001193,FP202500001193,XX供应商9852,2025-06-01,124.22,office_supplies
INV001194,FP202500001194,XX供应商5474,2025-12-05,50.93,local_transport
INV001195,FP202500001195,XX供应商6599,2025-02-24,3079.43,training_fee
INV001196,FP202500001196,XX供应商8304,2025-05-24,971.69,business_entertainment
INV001197,FP202500001197,XX供应商4540,2025-10-09,97.57,local_transport
INV001198,FP202500001198,XX供应商9963,2025-12-11,793.96,business_entertainment
INV001199,FP202500001199,XX供应商1958,2025-11-17,706.21,travel_lodging
INV001200,FP202500001200,XX供应商6158,2025-08-16,282.17,communication
INV001201,FP202500001201,XX供应商6376,2025-01-01,297.49,local_transport
INV001202,FP202500001202,XX供应商2488,2025-08-15,282.95,communication
INV001203,FP202500001203,XX供应商8212,2025-06-11,195.39,communication
INV001204,FP202500001204,XX供应商8706,2025-12-13,595.65,business_entertainment
INV001205,FP202500001205,XX供应商6897,2025-12-24,283.21,communication
INV001206,FP202500001206,XX供应商5641,2025-03-03,337.7,office_supplies
INV001207,FP202500001207,XX供应商2524,2025-02-18,2886.61,training_fee
INV001208,FP202500001208,XX供应商3702,2025-02-16,146.77,office_supplies
INV001209,FP202500001209,XX供应商9434,2025-03-04,467.14,office_supplies
INV001210,FP202500001210,XX供应商7274,2025-11-11,3055.13,training_fee
INV001211,FP202500001211,XX供应商6614,2025-02-06,1936.57,training_fee
INV001212,FP202500001212,XX供应商8204,2025-10-29,418.26,office_supplies
INV001213,FP202500001213,XX供应商7415,2025-05-28,122.11,communication
INV001214,FP202500001214,XX供应商1187,2025-09-20,366.46,office_supplies
INV001215,FP202500001215,XX供应商9523,2025-01-07,2896.72,training_fee
INV001216,FP202500001216,XX供应商4660,2025-06-16,130.47,office_supplies
INV001217,FP202500001217,XX供应商4845,2025-01-13,2768.17,training_fee
INV001218,FP202500001218,XX供应商5717,2025-04-13,510.98,business_entertainment
INV001219,FP202500001219,XX供应商1284,2025-11-11,3008.82,training_fee
INV001220,FP202500001220,XX供应商2542,2025-01-18,793.18,travel_lodging
INV001221,FP202500001221,XX供应商5804,2025-11-21,576.81,business_entertainment
INV001222,FP202500001222,XX供应商6860,2025-04-02,415.81,office_supplies
INV001223,FP202500001223,XX供应商8008,2025-10-04,477.66,travel_lodging
INV001224,FP202500001224,XX供应商1644,2025-05-01,1003.24,business_entertainment
INV001225,FP202500001225,XX供应商9783,2025-09-27,424.07,office_supplies
INV001226,FP202500001226,XX供应商2449,2025-02-17,72.45,local_transport
INV001227,FP202500001227,XX供应商8059,2025-06-08,418.32,office_supplies
INV001228,FP202500001228,XX供应商1224,2025-05-09,1375.34,travel_lodging
INV001229,FP202500001229,XX供应商2113,2025-02-27,138.51,local_transport
