approval_id,record_id,tier_id,approver_employee_id,approver_role,approved_at,approval_status
A001223,R001223,AR-01,E0009,部门经理,2025-11-11,approved
A001224,R001224,AR-01,E0009,部门经理,2025-06-03,approved
A001225,R001225,AR-01,E0001,部门经理,2025-11-08,approved
A001226,R001226,AR-01,E0001,部门经理,2025-03-29,approved
A001227,R001227,AR-01,E0008,部门经理,2025-07-20,approved
A001228,R001228,AR-01,E0003,部门经理,2025-06-18,approved
A001229,R001229,AR-01,E0005,部门经理,2025-03-25,approved
A001230,R001230,AR-01,E0006,部门经理,2025-10-14,approved
A001231,R001231,AR-01,E0001,部门经理,2025-03-31,approved
A001232,R001232,AR-01,E0007,部门经理,2026-01-15,approved
A001233,R001233,AR-01,E0007,部门经理,2025-02-02,approved
A001234,R001234,AR-01,E0001,部门经理,2025-11-19,approved
A001235,R001235,AR-01,E0008,部门经理,2025-04-19,approved
A001236,R001236,AR-01,E0005,部门经理,2025-04-17,approved
A001237,R001237,AR-01,E0004,部门经理,2025-03-20,approved
A001238,R001238,AR-01,E0005,部门经理,2026-01-06,approved
A001239,R001239,AR-01,E0001,部门经理,2025-08-19,approved
A001240,R001240,AR-01,E0006,部门经理,2025-04-25,approved
A001241,R001241,AR-01,E0009,部门经理,2025-09-02,approved
A001242,R001242,AR-01,E0009,部门经理,2025-02-03,approved
A001243,R001243,AR-01,E0003,部门经理,2025-03-18,approved
A001244,R001244,AR-01,E0004,部门经理,2025-08-21,approved
A001245,R001245,AR-01,E0005,部门经理,2025-04-05,approved
A001246,R001246,AR-01,E0008,部门经理,2025-12-27,approved
A001247,R001247,AR-01,E0006,部门经理,2025-11-19,approved
A001248,R001248,AR-01,E0005,部门经理,2025-10-13,approved
A001249,R001249,AR-01,E0004,部门经理,2025-06-11,approved
A001250,R001250,AR-01,E0004,部门经理,2026-01-12,approved
A001251,R001251,AR-01,E0002,部门经理,2025-12-27,approved
A001252,R001252,AR-02,E0005,部门经理,2025-07-22,approved
A001253,R001253,AR-01,E0001,部门经理,2025-03-06,approved
A001254,R001254,AR-01,E0001,部门经理,2025-12-28,approved
A001255,R001255,AR-01,E0006,部门经理,2025-02-20,approved
A001256,R001256,AR-01,E0001,部门经理,2025-06-22,approved
A001257,R001257,AR-01,E0005,部门经理,2025-06-13,approved
A001258,R001258,AR-01,E0001,部门经理,2025-05-21,approved
A001259,R001259,AR-01,E0008,部门经理,2025-11-02,approved
A001260,R001260,AR-01,E0005,部门经理,2025-04-05,approved
A001261,R001261,AR-01,E0005,部门经理,2025-05-09,approved
A001262,R001262,AR-01,E0006,部门经理,2025-03-10,approved
A001263,R001263,AR-01,E0004,部门经理,2025-07-14,approved
A001264,R001264,AR-01,E0008,部门经理,2025-07-11,approved
A001265,R001265,AR-01,E0006,部门经理,2025-10-13,approved
A001266,R001266,AR-01,E0004,部门经理,2025-02-07,approved
A001267,R001267,AR-01,E0002,部门经理,2025-05-11,approved
A001268,R001268,AR-01,E0003,部门经理,2025-04-06,approved
A001269,R001269,AR-01,E0006,部门经理,2025-03-14,approved
A001270,R001270,AR-01,E0005,部门经理,2025-06-02,approved
A001271,R001271,AR-01,E0001,部门经理,2025-08-25,approved
A001272,R001272,AR-01,E0010,部门经理,2025-04-20,approved
A001273,R001273,AR-01,E0008,部门经理,2025-10-22,approved
A001274,R001274,AR-01,E0008,部门经理,2025-08-31,approved
A001275,R001275,AR-01,E0001,部门经理,2025-07-25,approved
A001276,R001276,AR-01,E0002,部门经理,2025-12-07,approved
A001277,R001277,AR-01,E0002,部门经理,2025-12-27,approved
A001278,R001278,AR-01,E0010,部门经理,2025-06-18,approved
A001279,R001279,AR-01,E0006,部门经理,2025-06-30,approved
A001280,R001280,AR-02,E0001,部门经理,2025-10-07,approved
A001281,R001281,AR-01,E0003,部门经理,2025-06-07,approved
A001282,R001282,AR-01,E0010,部门经理,2025-10-14,approved
A001283,R001283,AR-01,E0004,部门经理,2025-07-29,approved
A001284,R001284,AR-01,E0003,部门经理,2025-11-25,approved
A001285,R001285,AR-01,E0005,部门经理,2026-01-04,approved
A001286,R001286,AR-01,E0007,部门经理,2025-11-24,approved
A001287,R001287,AR-01,E0006,部门经理,2025-05-14,approved
A001288,R001288,AR-01,E0004,部门经理,2025-09-16,approved
A001289,R001289,AR-01,E0009,部门经理,2025-12-22,approved
A001290,R001290,AR-01,E0003,部门经理,2025-08-13,approved
A001291,R001291,AR-01,E0006,部门经理,2025-09-04,approved
A001292,R001292,AR-01,E0006,部门经理,2025-07-07,approved
A001293,R001293,AR-01,E0001,部门经理,2025-04-14,approved
A001294,R001294,AR-01,E0002,部门经理,2025-03-08,approved
A001295,R001295,AR-01,E0008,部门经理,2025-12-31,approved
A001296,R001296,AR-01,E0004,部门经理,2025-07-30,approved
A001297,R001297,AR-01,E0007,部门经理,2025-02-25,approved
A001298,R001298,AR-01,E0003,部门经理,2025-12-27,approved
A001299,R001299,AR-01,E0002,部门经理,2025-11-13,approved
A001300,R001300,AR-01,E0005,部门经理,2025-03-04,approved
A001301,R001301,AR-01,E0007,部门经理,2025-12-19,approved
A001302,R001302,AR-01,E0001,部门经理,2025-07-30,approved
A001303,R001303,AR-01,E0006,部门经理,2025-08-12,approved
A001304,R001304,AR-01,E0004,部门经理,2025-05-08,approved
A001305,R001305,AR-01,E0004,部门经理,2025-09-12,approved
A001306,R001306,AR-01,E0006,部门经理,2025-06-02,approved
A001307,R001307,AR-01,E0002,部门经理,2025-08-24,approved
A001308,R001308,AR-01,E0002,部门经理,2025-10-05,approved
A001309,R001309,AR-01,E0004,部门经理,2025-05-30,approved
A001310,R001310,AR-02,E0001,部门经理,2025-08-05,approved
A001311,R001311,AR-01,E0001,部门经理,2026-01-11,approved
A001312,R001312,AR-01,E0006,部门经理,2026-01-04,approved
A001313,R001313,AR-01,E0009,部门经理,2025-03-20,approved
A001314,R001314,AR-01,E0008,部门经理,2025-01-19,approved
A001315,R001315,AR-01,E0010,部门经理,2025-11-01,approved
A001316,R001316,AR-01,E0003,部门经理,2025-09-01,approved
A001317,R001317,AR-01,E0004,部门经理,2025-03-03,approved
A001318,R001318,AR-01,E0010,部门经理,2025-02-11,approved
A001319,R001319,AR-01,E0010,部门经理,2025-11-01,approved
A001320,R001320,AR-01,E0005,部门经理,2025-06-01,approved
A001321,R001321,AR-01,E0001,部门经理,2025-02-23,approved
A001322,R001322,AR-01,E0004,部门经理,2025-11-22,approved
A001323,R001323,AR-01,E0005,部门经理,2025-08-28,approved
A001324,R001324,AR-01,E0002,部门经理,2025-11-24,approved
A001325,R001325,AR-01,E0001,部门经理,2025-04-05,approved
A001326,R001326,AR-01,E0008,部门经理,2025-03-23,approved
A001327,R001327,AR-01,E0009,部门经理,2025-09-30,approved
A001328,R001328,AR-01,E0002,部门经理,2025-06-17,approved
A001329,R001329,AR-01,E0003,部门经理,2025-07-07,approved
A001330,R001330,AR-01,E0006,部门经理,2025-06-12,approved
A001331,R001331,AR-01,E0008,部门经理,2025-04-13,approved
A001332,R001332,AR-01,E0007,部门经理,2025-10-23,approved
A001333,R001333,AR-01,E0006,部门经理,2025-11-07,approved
A001334,R001334,AR-01,E0004,部门经理,2025-07-27,approved
A001335,R001335,AR-01,E0008,部门经理,2025-10-26,approved
A001336,R001336,AR-01,E0007,部门经理,2025-01-26,approved
A001337,R001337,AR-01,E0002,部门经理,2025-06-30,approved
A001338,R001338,AR-01,E0006,部门经理,2025-06-09,approved
A001339,R001339,AR-01,E0006,部门经理,2025-09-18,approved
A001340,R001340,AR-01,E0004,部门经理,2025-11-01,approved
A001341,R001341,AR-01,E0003,部门经理,2025-09-26,approved
A001342,R001342,AR-02,E0006,部门经理,2025-08-20,approved
A001343,R001343,AR-01,E0005,部门经理,2025-03-31,approved
A001344,R001344,AR-01,E0001,部门经理,2025-12-07,approved
A001345,R001345,AR-01,E0003,部门经理,2025-07-01,approved
A001346,R001346,AR-01,E0010,部门经理,2026-01-13,approved
A001347,R001347,AR-01,E0001,部门经理,2025-05-20,approved
A001348,R001348,AR-01,E0008,部门经理,2025-12-31,approved
A001349,R001349,AR-01,E0004,部门经理,2025-09-24,approved
A001350,R001350,AR-01,E0004,部门经理,2025-07-25,approved
A001351,R001351,AR-01,E0005,部门经理,2025-04-20,approved
A001352,R001352,AR-01,E0005,部门经理,2025-10-03,approved
A001353,R001353,AR-01,E0007,部门经理,2025-10-05,approved
A001354,R001354,AR-01,E0005,部门经理,2025-12-26,approved
A001355,R001355,AR-01,E0007,部门经理,2025-02-02,approved
A001356,R001356,AR-01,E0006,部门经理,2025-12-23,approved
A001357,R001357,AR-01,E0010,部门经理,2025-10-02,approved
A001358,R001358,AR-01,E0004,部门经理,2025-01-13,approved
A001359,R001359,AR-01,E0009,部门经理,2025-08-23,approved
A001360,R001360,AR-01,E0009,部门经理,2025-06-03,approved
A001361,R001361,AR-01,E0008,部门经理,2025-04-14,approved
A001362,R001362,AR-01,E0004,部门经理,2025-11-23,approved
A001363,R001363,AR-01,E0004,部门经理,2025-04-04,approved
A001364,R001364,AR-01,E0006,部门经理,2025-04-19,approved
A001365,R001365,AR-01,E0008,部门经理,2025-12-17,approved
A001366,R001366,AR-01,E0004,部门经理,2025-12-06,approved
A001367,R001367,AR-01,E0006,部门经理,2025-06-24,approved
A001368,R001368,AR-01,E0006,部门经理,2025-12-23,approved
A001369,R001369,AR-01,E0006,部门经理,2025-03-02,approved
A001370,R001370,AR-01,E0001,部门经理,2026-01-10,approved
A001371,R001371,AR-01,E0006,部门经理,2026-01-01,approved
A001372,R001372,AR-01,E0005,部门经理,2025-12-16,approved
A001373,R001373,AR-01,E0008,部门经理,2025-08-22,approved
A001374,R001374,AR-01,E0005,部门经理,2025-12-23,approved
A001375,R001375,AR-01,E0003,部门经理,2025-04-26,approved
A001376,R001376,AR-01,E0008,部门经理,2025-03-19,approved
A001377,R001377,AR-01,E0006,部门经理,2025-07-06,approved
A001378,R001378,AR-01,E0001,部门经理,2025-11-13,approved
A001379,R001379,AR-01,E0009,部门经理,2026-01-04,approved
A001380,R001380,AR-01,E0001,部门经理,2025-06-05,approved
A001381,R001381,AR-01,E0001,部门经理,2025-12-03,approved
A001382,R001382,AR-01,E0005,部门经理,2025-11-14,approved
A001383,R001383,AR-01,E0006,部门经理,2025-03-24,approved
A001384,R001384,AR-01,E0002,部门经理,2025-04-20,approved
A001385,R001385,AR-01,E0004,部门经理,2026-01-02,approved
A001386,R001386,AR-01,E0008,部门经理,2025-07-11,approved
A001387,R001387,AR-01,E0002,部门经理,2025-12-23,approved
A001388,R001388,AR-01,E0001,部门经理,2025-09-27,approved
A001389,R001389,AR-01,E0001,部门经理,2025-04-23,approved
A001390,R001390,AR-01,E0003,部门经理,2025-07-04,approved
A001391,R001391,AR-01,E0007,部门经理,2026-01-14,approved
A001392,R001392,AR-01,E0001,部门经理,2025-05-12,approved
A001393,R001393,AR-01,E0004,部门经理,2025-09-24,approved
A001394,R001394,AR-01,E0003,部门经理,2025-12-12,approved
A001395,R001395,AR-01,E0006,部门经理,2025-07-17,approved
A001396,R001396,AR-01,E0005,部门经理,2025-09-14,approved
A001397,R001397,AR-01,E0007,部门经理,2025-08-05,approved
A001398,R001398,AR-01,E0005,部门经理,2025-04-09,approved
A001399,R001399,AR-01,E0001,部门经理,2025-05-15,approved
A001400,R001400,AR-01,E0001,部门经理,2026-01-08,approved
A001401,R001401,AR-01,E0006,部门经理,2025-02-10,approved
A001402,R001402,AR-01,E0004,部门经理,2025-05-14,approved
A001403,R001403,AR-01,E0006,部门经理,2025-11-10,approved
A001404,R001404,AR-01,E0008,部门经理,2025-03-17,approved
A001405,R001405,AR-01,E0002,部门经理,2025-09-09,approved
A001406,R001406,AR-01,E0006,部门经理,2025-07-09,approved
A001407,R001407,AR-01,E0001,部门经理,2026-01-11,approved
A001408,R001408,AR-01,E0002,部门经理,2025-06-02,approved
A001409,R001409,AR-01,E0005,部门经理,2025-11-21,approved
A001410,R001410,AR-01,E0008,部门经理,2025-03-31,approved
A001411,R001411,AR-01,E0005,部门经理,2025-11-18,approved
A001412,R001412,AR-01,E0009,部门经理,2025-09-16,approved
A001413,R001413,AR-01,E0005,部门经理,2025-07-07,approved
A001414,R001414,AR-01,E0002,部门经理,2026-01-06,approved
A001415,R001415,AR-01,E0009,部门经理,2025-04-12,approved
A001416,R001416,AR-01,E0005,部门经理,2025-11-03,approved
A001417,R001417,AR-01,E0005,部门经理,2025-02-24,approved
A001418,R001418,AR-01,E0004,部门经理,2025-06-29,approved
A001419,R001419,AR-01,E0006,部门经理,2025-12-25,approved
A001420,R001420,AR-01,E0009,部门经理,2025-07-02,approved
A001421,R001421,AR-01,E0006,部门经理,2025-12-26,approved
A001422,R001422,AR-01,E0006,部门经理,2026-01-06,approved
A001423,R001423,AR-01,E0007,部门经理,2025-07-06,approved
A001424,R001424,AR-01,E0004,部门经理,2025-09-27,approved
A001425,R001425,AR-01,E0005,部门经理,2025-03-26,approved
A001426,R001426,AR-01,E0001,部门经理,2025-04-28,approved
A001427,R001427,AR-01,E0003,部门经理,2025-08-22,approved
A001428,R001428,AR-01,E0008,部门经理,2025-12-09,approved
A001429,R001429,AR-01,E0003,部门经理,2025-04-11,approved
A001430,R001430,AR-01,E0006,部门经理,2025-10-08,approved
A001431,R001431,AR-01,E0008,部门经理,2025-08-01,approved
A001432,R001432,AR-01,E0009,部门经理,2025-04-11,approved
A001433,R001433,AR-01,E0002,部门经理,2025-08-01,approved
A001434,R001434,AR-01,E0009,部门经理,2025-12-21,approved
A001435,R001435,AR-01,E0005,部门经理,2025-08-21,approved
A001436,R001436,AR-01,E0005,部门经理,2026-01-01,approved
A001437,R001437,AR-01,E0005,部门经理,2025-09-23,approved
A001438,R001438,AR-01,E0001,部门经理,2025-10-30,approved
A001439,R001439,AR-01,E0003,部门经理,2025-06-14,approved
A001440,R001440,AR-01,E0006,部门经理,2025-06-07,approved
A001441,R001441,AR-01,E0005,部门经理,2025-09-02,approved
A001442,R001442,AR-02,E0005,部门经理,2025-09-03,approved
A001443,R001443,AR-01,E0007,部门经理,2025-11-25,approved
A001444,R001444,AR-01,E0005,部门经理,2025-04-06,approved
A001445,R001445,AR-01,E0002,部门经理,2025-08-23,approved
A001446,R001446,AR-01,E0008,部门经理,2025-06-12,approved
A001447,R001447,AR-02,E0005,部门经理,2025-03-10,approved
A001448,R001448,AR-01,E0001,部门经理,2025-12-29,approved
A001449,R001449,AR-01,E0004,部门经理,2025-04-02,approved
A001450,R001450,AR-01,E0002,部门经理,2025-11-06,approved
A001451,R001451,AR-01,E0001,部门经理,2025-11-05,approved
A001452,R001452,AR-01,E0006,部门经理,2025-04-28,approved
A001453,R001453,AR-01,E0002,部门经理,2025-02-28,approved
A001454,R001454,AR-01,E0006,部门经理,2025-06-19,approved
A001455,R001455,AR-01,E0007,部门经理,2025-07-02,approved
A001456,R001456,AR-01,E0007,部门经理,2025-09-12,approved
A001457,R001457,AR-01,E0006,部门经理,2025-12-29,approved
A001458,R001458,AR-01,E0005,部门经理,2025-12-03,approved
A001459,R001459,AR-01,E0004,部门经理,2025-05-02,approved
A001460,R001460,AR-01,E0006,部门经理,2025-03-06,approved
A001461,R001461,AR-01,E0004,部门经理,2025-11-21,approved
A001462,R001462,AR-01,E0006,部门经理,2025-11-12,approved
A001463,R001463,AR-01,E0007,部门经理,2026-01-14,approved
A001464,R001464,AR-01,E0006,部门经理,2025-11-06,approved
A001465,R001465,AR-01,E0001,部门经理,2025-10-21,approved
A001466,R001466,AR-01,E0004,部门经理,2025-10-09,approved
A001467,R001467,AR-01,E0007,部门经理,2025-06-22,approved
A001468,R001468,AR-02,E0008,部门经理,2025-04-20,approved
A001469,R001469,AR-01,E0009,部门经理,2025-05-14,approved
A001470,R001470,AR-01,E0005,部门经理,2025-08-14,approved
A001471,R001471,AR-01,E0001,部门经理,2025-04-04,approved
A001472,R001472,AR-01,E0003,部门经理,2025-12-26,approved
A001473,R001473,AR-01,E0001,部门经理,2025-06-23,approved
A001474,R001474,AR-01,E0006,部门经理,2025-03-02,approved
A001475,R001475,AR-01,E0006,部门经理,2025-10-18,approved
A001476,R001476,AR-01,E0004,部门经理,2025-02-21,approved
A001477,R001477,AR-01,E0005,部门经理,2026-01-10,approved
A001478,R001478,AR-01,E0004,部门经理,2025-11-05,approved
A001479,R001479,AR-01,E0004,部门经理,2025-06-13,approved
A001480,R001480,AR-01,E0008,部门经理,2025-07-07,approved
A001481,R001481,AR-01,E0001,部门经理,2025-04-26,approved
A001482,R001482,AR-01,E0010,部门经理,2025-08-01,approved
A001483,R001483,AR-01,E0007,部门经理,2025-07-20,approved
A001484,R001484,AR-01,E0010,部门经理,2025-06-02,approved
A001485,R001485,AR-01,E0001,部门经理,2025-08-22,approved
A001486,R001486,AR-02,E0006,部门经理,2025-04-26,approved
A001487,R001487,AR-01,E0005,部门经理,2025-05-21,approved
A001488,R001488,AR-01,E0006,部门经理,2025-07-10,approved
A001489,R001489,AR-01,E0006,部门经理,2025-07-28,approved
A001490,R001490,AR-02,E0005,部门经理,2025-03-13,approved
A001491,R001491,AR-01,E0006,部门经理,2025-11-14,approved
A001492,R001492,AR-01,E0001,部门经理,2025-10-07,approved
A001493,R001493,AR-01,E0006,部门经理,2025-03-24,approved
A001494,R001494,AR-01,E0008,部门经理,2025-05-18,approved
A001495,R001495,AR-01,E0004,部门经理,2026-01-08,approved
A001496,R001496,AR-01,E0004,部门经理,2025-03-19,approved
A001497,R001497,AR-01,E0002,部门经理,2025-04-24,approved
A001498,R001498,AR-01,E0005,部门经理,2025-02-23,approved
A001499,R001499,AR-01,E0006,部门经理,2025-11-18,approved
A001500,R001500,AR-01,E0004,部门经理,2025-12-07,approved
A001501,R001501,AR-01,E0008,部门经理,2026-01-01,approved
A001502,R001502,AR-01,E0008,部门经理,2025-05-12,approved
A001503,R001503,AR-02,E0002,部门经理,2025-06-28,approved
A001504,R001504,AR-01,E0006,部门经理,2025-03-28,approved
A001505,R001505,AR-01,E0008,部门经理,2025-09-02,approved
A001506,R001506,AR-01,E0009,部门经理,2025-06-29,approved
A001507,R001507,AR-01,E0001,部门经理,2025-05-17,approved
A001508,R001508,AR-01,E0007,部门经理,2025-11-14,approved
A001509,R001509,AR-01,E0001,部门经理,2025-04-27,approved
A001510,R001510,AR-01,E0004,部门经理,2025-05-06,approved
A001511,R001511,AR-01,E0006,部门经理,2025-12-26,approved
A001512,R001512,AR-01,E0006,部门经理,2025-12-17,approved
A001513,R001513,AR-01,E0002,部门经理,2025-05-15,approved
A001514,R001514,AR-01,E0004,部门经理,2025-09-16,approved
A001515,R001515,AR-01,E0009,部门经理,2025-12-28,approved
A001516,R001516,AR-01,E0005,部门经理,2025-09-22,approved
A001517,R001517,AR-01,E0005,部门经理,2025-06-09,approved
A001518,R001518,AR-01,E0003,部门经理,2026-01-01,approved
A001519,R001519,AR-01,E0005,部门经理,2025-07-28,approved
A001520,R001520,AR-01,E0004,部门经理,2025-07-27,approved
A001521,R001521,AR-01,E0006,部门经理,2025-06-22,approved
A001522,R001522,AR-01,E0002,部门经理,2025-03-23,approved
A001523,R001523,AR-01,E0007,部门经理,2025-07-17,approved
A001524,R001524,AR-01,E0006,部门经理,2025-09-06,approved
