record_id,record_no,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,reason,invoice_id,status,city_tier,nights,days,participants,budget_year,special_approval
R001095,BX2025001095,E0051,D006,2025-03-16,2025-05-08,travel_lodging,358.0,运营管理部跨部门协同赴杭州住宿费,INV001095,approved,B,1,,,2025,0
R001096,BX2025001096,E0071,D010,2025-08-24,2025-08-30,local_transport,99.33,人力资源部例行外勤交通费,INV001096,approved,A,,1,,2025,0
R001097,BX2025001097,E0057,D005,2025-03-16,2025-05-04,local_transport,43.13,云帆尽调访谈交通费,INV001097,approved,C,,1,,2025,0
R001098,BX2025001098,E0068,D006,2025-08-07,2025-08-19,travel_lodging,642.25,运营管理部跨部门协同赴杭州住宿费,INV001098,approved,B,2,,,2025,0
R001099,BX2025001099,E0044,D006,2025-12-26,2026-01-03,training_fee,1733.28,项目管理认证课程费,INV001099,approved,,,,,2025,0
R001100,BX2025001100,E0044,D006,2025-04-12,2025-05-22,office_supplies,181.63,运营管理部办公用品采购报销,INV001100,approved,,,,,2025,0
R001101,BX2025001101,E0079,D002,2025-09-21,2025-10-22,local_transport,65.55,赴客户现场办理青竹事项交通费,INV001101,approved,C,,1,,2025,0
R001102,BX2025001102,E0059,D006,2025-06-09,2025-07-22,local_transport,78.22,客户访谈期间市内交通包干,INV001102,approved,B,,1,,2025,0
R001103,BX2025001103,E0031,D006,2025-08-17,2025-09-18,business_entertainment,487.65,星河投后沟通招待费,INV001103,approved,,,,2,2025,0
R001104,BX2025001104,E0056,D005,2025-05-10,2025-05-15,travel_lodging,1228.69,赴杭州参加业务协调会住宿费,INV001104,approved,B,2,,,2025,0
R001105,BX2025001105,E0038,D004,2025-12-21,2025-12-23,local_transport,143.47,云帆系统测试交通费,INV001105,approved,B,,2,,2025,0
R001106,BX2025001106,E0050,D008,2025-11-17,2025-11-21,business_entertainment,933.56,客户回访业务招待费,INV001106,approved,,,,6,2025,0
R001107,BX2025001107,E0020,D008,2025-07-15,2025-08-04,local_transport,78.86,合同签署事项市内交通费,INV001107,approved,B,,1,,2025,0
R001108,BX2025001108,E0043,D005,2025-12-20,2026-01-01,local_transport,87.11,参加杭州业务会议市内交通费,INV001108,approved,B,,1,,2025,0
R001109,BX2025001109,E0054,D001,2025-05-31,2025-06-02,business_entertainment,536.89,清源合同沟通招待费,INV001109,approved,,,,2,2025,0
R001110,BX2025001110,E0015,D004,2025-06-27,2025-08-16,local_transport,143.82,赴客户现场办理云帆事项交通费,INV001110,approved,B,,2,,2025,0
R001111,BX2025001111,E0066,D003,2025-04-07,2025-04-22,office_supplies,201.14,业务会议用品费,INV001111,approved,,,,,2025,0
R001112,BX2025001112,E0030,D007,2025-04-16,2025-05-16,communication,155.57,云帆跨部门协作通讯费,INV001112,approved,,,,,2025,0
R001113,BX2025001113,E0015,D004,2025-11-01,2025-12-08,local_transport,118.21,研究所例行外勤交通费,INV001113,approved,C,,2,,2025,0
R001114,BX2025001114,E0044,D006,2025-03-18,2025-05-16,local_transport,151.01,合同签署事项市内交通费,INV001114,approved,B,,3,,2025,0
R001115,BX2025001115,E0079,D002,2025-12-25,2025-12-28,local_transport,65.34,清源现场巡检交通费,INV001115,approved,A,,1,,2025,0
R001116,BX2025001116,E0021,D002,2025-12-14,2026-01-07,business_entertainment,528.19,分支机构客户交流招待费,INV001116,approved,,,,2,2025,0
R001117,BX2025001117,E0024,D006,2025-12-21,2026-01-12,office_supplies,369.17,业务会议用品费,INV001117,approved,,,,,2025,0
R001118,BX2025001118,E0024,D006,2025-03-01,2025-04-19,travel_lodging,233.32,赴合肥开展系统上线支持住宿费,INV001118,approved,C,1,,,2025,0
R001119,BX2025001119,E0016,D008,2025-08-06,2025-09-30,office_supplies,373.73,合规风控部档案整理耗材费,INV001119,approved,,,,,2025,0
R001120,BX2025001120,E0022,D007,2025-05-13,2025-07-11,communication,141.46,云帆项目沟通通讯费,INV001120,approved,,,,,2025,0
R001121,BX2025001121,E0059,D006,2025-10-20,2025-12-05,travel_lodging,472.72,星河项目在杭州开展尽调期间住宿费,INV001121,approved,B,2,,,2025,0
R001122,BX2025001122,E0022,D007,2025-02-28,2025-04-16,business_entertainment,469.41,星河需求沟通招待费,INV001122,approved,,,,2,2025,0
R001123,BX2025001123,E0050,D008,2025-10-25,2025-11-20,travel_lodging,808.91,青竹项目在杭州开展尽调期间住宿费,INV001123,approved,B,1,,,2025,0
R001124,BX2025001124,E0023,D004,2025-12-27,2026-01-05,training_fee,2925.11,运营规范信息安全课程费,INV001124,approved,,,,,2025,0
R001125,BX2025001125,E0073,D004,2025-01-03,2025-02-21,travel_lodging,175.39,远航材料访谈期间住宿费,INV001125,approved,C,1,,,2025,0
R001126,BX2025001126,E0069,D002,2025-06-23,2025-07-29,communication,134.6,清源资料确认通讯费,INV001126,approved,,,,,2025,0
R001127,BX2025001127,E0065,D006,2025-01-13,2025-03-14,local_transport,75.62,分支机构沟通事项市内交通费,INV001127,approved,A,,1,,2025,0
R001128,BX2025001128,E0053,D010,2025-06-30,2025-07-26,local_transport,80.24,杭州监管沟通交通费,INV001128,approved,B,,1,,2025,0
R001129,BX2025001129,E0039,D002,2025-01-21,2025-01-29,training_fee,1728.08,客户服务客户服务培训费,INV001129,approved,,,,,2025,0
R001130,BX2025001130,E0063,D004,2025-05-05,2025-06-27,local_transport,142.21,参加上海业务会议市内交通费,INV001130,approved,A,,2,,2025,0
R001131,BX2025001131,E0075,D007,2025-12-29,2026-01-04,communication,195.52,信息技术部值班联络通讯费,INV001131,approved,,,,,2025,0
R001132,BX2025001132,E0043,D005,2025-11-24,2026-01-10,communication,159.37,机构业务部客户维护通讯费,INV001132,approved,,,,,2025,0
R001133,BX2025001133,E0057,D005,2025-04-20,2025-05-27,travel_lodging,1035.2,机构业务部跨部门协同赴上海住宿费,INV001133,approved,A,4,,,2025,0
R001134,BX2025001134,E0037,D008,2025-03-04,2025-03-07,local_transport,63.27,杭州材料补充交通费,INV001134,approved,B,,1,,2025,0
R001135,BX2025001135,E0019,D006,2025-01-18,2025-03-01,training_fee,2729.81,运营管理部信息安全学习费用,INV001135,approved,,,,,2025,0
R001136,BX2025001136,E0062,D004,2025-11-21,2026-01-01,business_entertainment,582.27,上海渠道沟通工作餐费,INV001136,approved,,,,4,2025,0
R001137,BX2025001137,E0023,D004,2025-08-01,2025-09-28,office_supplies,482.4,部门月度办公耗材费,INV001137,approved,,,,,2025,0
R001138,BX2025001138,E0067,D001,2025-03-06,2025-04-18,communication,183.51,投资银行部业务联系通讯费,INV001138,approved,,,,,2025,0
R001139,BX2025001139,E0038,D004,2025-11-01,2025-12-27,local_transport,94.02,合肥材料补充交通费,INV001139,approved,C,,2,,2025,0
R001140,BX2025001140,E0060,D006,2025-09-18,2025-10-07,communication,196.15,会议通知通讯费,INV001140,approved,,,,,2025,0
R001141,BX2025001141,E0021,D002,2025-01-14,2025-03-02,travel_lodging,708.84,固定收益部北辰现场核查住宿费,INV001141,approved,B,2,,,2025,0
R001142,BX2025001142,E0065,D006,2025-09-17,2025-10-07,office_supplies,181.4,项目底稿归档用品费,INV001142,approved,,,,,2025,0
R001143,BX2025001143,E0014,D009,2025-12-28,2026-01-02,training_fee,2036.1,财务管理部岗位能力提升培训费,INV001143,approved,,,,,2025,0
R001144,BX2025001144,E0052,D003,2025-03-28,2025-04-06,travel_lodging,500.13,启明现场验收住宿费,INV001144,approved,C,2,,,2025,0
R001145,BX2025001145,E0079,D002,2025-06-03,2025-07-25,business_entertainment,710.25,杭州项目路演接待费,INV001145,approved,,,,3,2025,0
R001146,BX2025001146,E0058,D007,2025-07-15,2025-08-22,travel_lodging,318.41,上海客户沟通行程住宿费,INV001146,approved,A,1,,,2025,0
R001147,BX2025001147,E0027,D007,2025-01-11,2025-01-26,communication,241.33,信息技术部值班联络通讯费,INV001147,approved,,,,,2025,0
R001148,BX2025001148,E0022,D007,2025-05-11,2025-07-06,training_fee,2285.63,参加合规实务专题培训费,INV001148,approved,,,,,2025,0
R001149,BX2025001149,E0045,D001,2025-07-26,2025-09-08,business_entertainment,669.14,星河合作事项接待费,INV001149,approved,,,,4,2025,0
R001150,BX2025001150,E0014,D009,2025-02-14,2025-02-20,travel_lodging,586.47,上海分支机构培训支持住宿费,INV001150,approved,A,1,,,2025,0
R001151,BX2025001151,E0078,D006,2025-05-11,2025-06-22,local_transport,70.32,项目底稿交接交通费,INV001151,approved,B,,1,,2025,0
R001152,BX2025001152,E0059,D006,2025-05-25,2025-06-20,business_entertainment,1116.92,青竹项目洽谈招待费,INV001152,approved,,,,5,2025,0
R001153,BX2025001153,E0020,D008,2025-09-21,2025-10-02,travel_lodging,331.89,合规风控部例行检查赴上海住宿费,INV001153,approved,A,1,,,2025,0
R001154,BX2025001154,E0063,D004,2025-03-11,2025-04-27,travel_lodging,590.93,启明合同资料交接住宿费,INV001154,approved,B,2,,,2025,0
R001155,BX2025001155,E0073,D004,2025-08-29,2025-10-13,training_fee,2023.19,参加信息安全专题培训费,INV001155,approved,,,,,2025,0
R001156,BX2025001156,E0077,D004,2025-10-11,2025-12-02,travel_lodging,317.09,云帆现场验收住宿费,INV001156,approved,A,1,,,2025,0
R001157,BX2025001157,E0064,D004,2025-12-08,2026-01-02,travel_lodging,334.94,研究所例行检查赴上海住宿费,INV001157,approved,A,1,,,2025,0
R001158,BX2025001158,E0052,D003,2025-03-04,2025-04-22,local_transport,188.52,云帆资料递送交通费,INV001158,approved,B,,2,,2025,0
R001159,BX2025001159,E0030,D007,2025-01-24,2025-03-03,office_supplies,152.98,部门共用办公用品费,INV001159,approved,,,,,2025,0
R001160,BX2025001160,E0039,D002,2025-11-14,2025-12-08,training_fee,3038.56,上海集中培训课程费,INV001160,approved,,,,,2025,0
R001161,BX2025001161,E0015,D004,2025-12-24,2025-12-30,training_fee,2358.03,北辰专项知识培训费,INV001161,approved,,,,,2025,0
R001162,BX2025001162,E0078,D006,2025-12-18,2026-01-02,communication,188.82,启明需求沟通通讯费,INV001162,approved,,,,,2025,0
R001163,BX2025001163,E0023,D004,2025-01-09,2025-01-20,business_entertainment,1227.26,合肥项目路演接待费,INV001163,approved,,,,7,2025,0
R001164,BX2025001164,E0050,D008,2025-12-27,2026-01-05,training_fee,2955.72,杭州数据治理外部培训费,INV001164,approved,,,,,2025,0
R001165,BX2025001165,E0068,D006,2025-03-19,2025-03-20,communication,111.72,客户服务电话通讯费,INV001165,approved,,,,,2025,0
R001166,BX2025001166,E0035,D005,2025-03-18,2025-04-16,business_entertainment,983.64,启明投后沟通招待费,INV001166,approved,,,,4,2025,0
R001167,BX2025001167,E0061,D008,2025-06-09,2025-07-21,business_entertainment,704.28,澄江资料确认工作餐费,INV001167,approved,,,,3,2025,0
R001168,BX2025001168,E0042,D008,2025-07-04,2025-08-05,office_supplies,403.62,文件归档装订耗材费,INV001168,approved,,,,,2025,0
R001169,BX2025001169,E0020,D008,2025-06-18,2025-07-10,communication,213.71,澄江需求沟通通讯费,INV001169,approved,,,,,2025,0
R001170,BX2025001170,E0057,D005,2025-07-04,2025-08-09,communication,242.91,客户服务电话通讯费,INV001170,approved,,,,,2025,0
R001171,BX2025001171,E0077,D004,2025-06-02,2025-06-07,business_entertainment,1324.31,杭州项目路演接待费,INV001171,approved,,,,7,2025,0
R001172,BX2025001172,E0016,D008,2025-08-24,2025-08-31,business_entertainment,806.34,合规风控部业务交流招待费,INV001172,approved,,,,4,2025,0
R001173,BX2025001173,E0017,D003,2025-04-21,2025-06-04,travel_lodging,522.91,澄江现场验收住宿费,INV001173,approved,B,1,,,2025,0
R001174,BX2025001174,E0031,D006,2025-03-02,2025-04-09,office_supplies,379.3,文件归档装订耗材费,INV001174,approved,,,,,2025,0
R001175,BX2025001175,E0067,D001,2025-04-18,2025-05-05,local_transport,52.12,投资银行部跨部门沟通交通费,INV001175,approved,C,,1,,2025,0
R001176,BX2025001176,E0037,D008,2025-01-27,2025-02-27,travel_lodging,967.41,星河现场验收住宿费,INV001176,approved,B,3,,,2025,0
R001177,BX2025001177,E0027,D007,2025-02-18,2025-03-27,local_transport,66.75,青竹现场巡检交通费,INV001177,approved,A,,1,,2025,0
R001178,BX2025001178,E0069,D002,2025-04-21,2025-05-25,travel_lodging,452.86,客户服务事项赴上海出差住宿费,INV001178,approved,A,1,,,2025,0
R001179,BX2025001179,E0015,D004,2025-01-29,2025-03-16,business_entertainment,1246.94,分支机构客户交流招待费,INV001179,approved,,,,6,2025,0
R001180,BX2025001180,E0014,D009,2025-06-05,2025-07-18,communication,142.73,财务管理部业务联系通讯费,INV001180,approved,,,,,2025,0
R001181,BX2025001181,E0079,D002,2025-06-20,2025-06-23,travel_lodging,1266.38,启明投后跟踪现场住宿费,INV001181,approved,B,3,,,2025,0
R001182,BX2025001182,E0070,D006,2025-03-14,2025-03-25,business_entertainment,835.13,客户服务改进沟通餐费,INV001182,approved,,,,4,2025,0
R001183,BX2025001183,E0027,D007,2025-09-16,2025-09-30,communication,237.55,客户服务电话通讯费,INV001183,approved,,,,,2025,0
R001184,BX2025001184,E0046,D001,2025-01-22,2025-02-15,training_fee,1729.33,风险识别信息安全课程费,INV001184,approved,,,,,2025,0
R001185,BX2025001185,E0077,D004,2025-02-07,2025-03-24,business_entertainment,1011.91,澄江资料确认工作餐费,INV001185,approved,,,,6,2025,0
R001186,BX2025001186,E0079,D002,2025-12-08,2025-12-21,local_transport,129.42,参加杭州业务会议市内交通费,INV001186,approved,B,,2,,2025,0
R001187,BX2025001187,E0062,D004,2025-03-14,2025-04-29,office_supplies,402.45,研究所硒鼓和纸张费用,INV001187,approved,,,,,2025,0
R001188,BX2025001188,E0030,D007,2025-03-17,2025-04-02,office_supplies,480.37,项目交付资料用品费,INV001188,approved,,,,,2025,0
R001189,BX2025001189,E0071,D010,2025-11-15,2025-12-05,local_transport,63.6,人力资源部外勤走访市内交通费,INV001189,approved,C,,1,,2025,0
R001190,BX2025001190,E0027,D007,2025-12-31,2026-01-14,travel_lodging,744.64,远航投后跟踪现场住宿费,INV001190,approved,C,2,,,2025,0
R001191,BX2025001191,E0062,D004,2025-05-18,2025-06-27,communication,165.12,运营联系通讯费,INV001191,approved,,,,,2025,0
R001192,BX2025001192,E0048,D005,2025-09-20,2025-10-02,travel_lodging,275.63,启明现场审阅底稿住宿费,INV001192,approved,C,1,,,2025,0
R001193,BX2025001193,E0021,D002,2025-06-01,2025-06-14,office_supplies,124.22,文件归档装订耗材费,INV001193,approved,,,,,2025,0
R001194,BX2025001194,E0070,D006,2025-12-05,2026-01-11,local_transport,50.93,清源系统测试交通费,INV001194,approved,B,,1,,2025,0
R001195,BX2025001195,E0041,D005,2025-02-24,2025-03-25,training_fee,3079.43,云帆项目管理培训费,INV001195,approved,,,,,2025,0
R001196,BX2025001196,E0022,D007,2025-05-24,2025-07-07,business_entertainment,971.69,重点客户维护业务招待费,INV001196,approved,,,,5,2025,0
R001197,BX2025001197,E0074,D001,2025-10-09,2025-11-15,local_transport,97.57,投资银行部例行外勤交通费,INV001197,approved,A,,1,,2025,0
R001198,BX2025001198,E0023,D004,2025-12-11,2025-12-17,business_entertainment,793.96,澄江项目洽谈招待费,INV001198,approved,,,,3,2025,0
R001199,BX2025001199,E0028,D009,2025-11-17,2025-12-17,travel_lodging,706.21,北辰投后跟踪现场住宿费,INV001199,approved,C,3,,,2025,0
R001200,BX2025001200,E0060,D006,2025-08-16,2025-09-17,communication,282.17,运营联系通讯费,INV001200,approved,,,,,2025,0
R001201,BX2025001201,E0019,D006,2025-01-01,2025-02-14,local_transport,297.49,启明系统测试交通费,INV001201,approved,B,,4,,2025,0
R001202,BX2025001202,E0051,D006,2025-08-15,2025-09-06,communication,282.95,星河远程会议通讯费,INV001202,approved,,,,,2025,0
R001203,BX2025001203,E0024,D006,2025-06-11,2025-08-01,communication,195.39,运营管理部客户维护通讯费,INV001203,approved,,,,,2025,0
R001204,BX2025001204,E0067,D001,2025-12-13,2025-12-18,business_entertainment,595.65,上海渠道沟通工作餐费,INV001204,approved,,,,3,2025,0
R001205,BX2025001205,E0043,D005,2025-12-24,2026-01-04,communication,283.21,远航资料确认通讯费,INV001205,approved,,,,,2025,0
R001206,BX2025001206,E0021,D002,2025-03-03,2025-04-07,office_supplies,337.7,固定收益部培训材料用品费,INV001206,approved,,,,,2025,0
R001207,BX2025001207,E0060,D006,2025-02-18,2025-03-11,training_fee,2886.61,远航实施前培训费,INV001207,approved,,,,,2025,0
R001208,BX2025001208,E0039,D002,2025-02-16,2025-03-29,office_supplies,146.77,固定收益部硒鼓和纸张费用,INV001208,approved,,,,,2025,0
R001209,BX2025001209,E0054,D001,2025-03-04,2025-04-27,office_supplies,467.14,日常办公耗材报销,INV001209,approved,,,,,2025,0
R001210,BX2025001210,E0068,D006,2025-11-11,2025-12-10,training_fee,3055.13,运营管理部岗位能力提升培训费,INV001210,approved,,,,,2025,0
R001211,BX2025001211,E0067,D001,2025-02-06,2025-03-05,training_fee,1936.57,投资银行部数据治理学习费用,INV001211,approved,,,,,2025,0
R001212,BX2025001212,E0072,D005,2025-10-29,2025-12-22,office_supplies,418.26,部门共用办公用品费,INV001212,approved,,,,,2025,0
R001213,BX2025001213,E0043,D005,2025-05-28,2025-07-10,communication,122.11,机构业务部业务联系通讯费,INV001213,approved,,,,,2025,0
R001214,BX2025001214,E0075,D007,2025-09-20,2025-10-12,office_supplies,366.46,项目底稿归档用品费,INV001214,approved,,,,,2025,0
R001215,BX2025001215,E0045,D001,2025-01-07,2025-01-12,training_fee,2896.72,杭州客户服务外部培训费,INV001215,approved,,,,,2025,0
R001216,BX2025001216,E0036,D010,2025-06-16,2025-08-05,office_supplies,130.47,清源展示材料耗材费,INV001216,approved,,,,,2025,0
R001217,BX2025001217,E0072,D005,2025-01-13,2025-02-17,training_fee,2768.17,机构业务部员工运营规范培训费,INV001217,approved,,,,,2025,0
R001218,BX2025001218,E0060,D006,2025-04-13,2025-04-14,business_entertainment,510.98,运营管理部业务交流招待费,INV001218,approved,,,,3,2025,0
R001219,BX2025001219,E0061,D008,2025-11-11,2026-01-04,training_fee,3008.82,合规风控部合规实务学习费用,INV001219,approved,,,,,2025,0
R001220,BX2025001220,E0075,D007,2025-01-18,2025-03-16,travel_lodging,793.18,赴杭州参加业务协调会住宿费,INV001220,approved,B,2,,,2025,0
R001221,BX2025001221,E0032,D005,2025-11-21,2025-12-17,business_entertainment,576.81,杭州渠道沟通工作餐费,INV001221,approved,,,,3,2025,0
R001222,BX2025001222,E0058,D007,2025-04-02,2025-05-02,office_supplies,415.81,信息技术部文件夹和标签耗材费,INV001222,approved,,,,,2025,0
