record_id,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,city_tier,nights,days,participants,special_approval,status,budget_year,invoice_no,vendor_name,invoice_date,employee_level,emp_dept_id,department_name,annual_budget
R003325,E0046,D001,2025-12-11,2026-01-15,business_entertainment,584.9,,,,3,0,approved,2025,FP202500003325,"XX供应商5810",2025-12-11,E1,D001,"投资银行部",230395.17
R003617,E0053,D010,2025-12-21,2026-01-15,business_entertainment,494.08,,,,2,0,approved,2025,FP202500003617,"XX供应商1700",2025-12-21,E1,D010,"人力资源部",164500.0
R000640,E0080,D009,2025-01-01,2025-01-07,communication,244.73,,,,,0,approved,2025,FP202500000640,"XX供应商6011",2025-01-01,E1,D009,"财务管理部",191300.0
R003863,E0020,D008,2025-01-09,2025-01-11,communication,184.18,,,,,0,approved,2025,FP202500003863,"XX供应商4075",2025-01-09,E1,D008,"合规风控部",381600.0
R001832,E0070,D006,2025-01-06,2025-01-12,communication,207.56,,,,,0,approved,2025,FP202500001832,"XX供应商3520",2025-01-06,E1,D006,"运营管理部",340961.75
R003083,E0017,D003,2025-01-05,2025-01-12,communication,132.03,,,,,0,approved,2025,FP202500003083,"XX供应商9111",2025-01-05,D1,D003,"财富管理部",109772.07
R001920,E0035,D005,2025-01-03,2025-01-13,communication,154.08,,,,,0,approved,2025,FP202500001920,"XX供应商7235",2025-01-03,M1,D005,"机构业务部",278540.94
R000884,E0039,D002,2025-01-01,2025-01-14,communication,253.23,,,,,0,approved,2025,FP202500000884,"XX供应商4365",2025-01-01,E1,D002,"固定收益部",107785.42
R002678,E0050,D008,2025-01-05,2025-01-16,communication,215.07,,,,,0,approved,2025,FP202500002678,"XX供应商6578",2025-01-05,X1,D008,"合规风控部",381600.0
R001314,E0050,D008,2025-01-13,2025-01-19,communication,252.19,,,,,0,approved,2025,FP202500001314,"XX供应商3538",2025-01-13,X1,D008,"合规风控部",381600.0
R002991,E0025,D001,2025-01-14,2025-01-22,communication,207.31,,,,,0,approved,2025,FP202500002991,"XX供应商2802",2025-01-14,E1,D001,"投资银行部",230395.17
R003207,E0066,D003,2025-01-22,2025-01-24,communication,135.93,,,,,0,approved,2025,FP202500003207,"XX供应商3749",2025-01-22,M1,D003,"财富管理部",109772.07
R000503,E0057,D005,2025-01-20,2025-01-25,communication,277.23,,,,,0,approved,2025,FP202500000503,"XX供应商3595",2025-01-20,E1,D005,"机构业务部",278540.94
R003347,E0043,D005,2025-01-14,2025-01-25,communication,127.88,,,,,0,approved,2025,FP202500003347,"XX供应商2571",2025-01-14,E1,D005,"机构业务部",278540.94
R001147,E0027,D007,2025-01-11,2025-01-26,communication,241.33,,,,,0,approved,2025,FP202500001147,"XX供应商6035",2025-01-11,D1,D007,"信息技术部",301500.0
R003924,E0054,D001,2025-01-09,2025-01-26,communication,108.14,,,,,0,approved,2025,FP202500003924,"XX供应商6140",2025-01-09,E1,D001,"投资银行部",230395.17
R003769,E0035,D005,2025-01-01,2025-01-27,communication,271.06,,,,,0,approved,2025,FP202500003769,"XX供应商7665",2025-01-01,M1,D005,"机构业务部",278540.94
R000065,E0041,D005,2025-01-27,2025-01-28,communication,182.64,,,,,0,approved,2025,FP202500000065,"XX供应商8933",2025-01-27,E1,D005,"机构业务部",278540.94
R001935,E0028,D009,2025-01-06,2025-01-31,communication,245.66,,,,,0,approved,2025,FP202500001935,"XX供应商1205",2025-01-06,E1,D009,"财务管理部",191300.0
R000814,E0074,D001,2025-01-28,2025-02-01,communication,124.41,,,,,0,approved,2025,FP202500000814,"XX供应商9666",2025-01-28,E1,D001,"投资银行部",230395.17
R001233,E0027,D007,2025-01-17,2025-02-02,communication,209.62,,,,,0,approved,2025,FP202500001233,"XX供应商8365",2025-01-17,D1,D007,"信息技术部",301500.0
R001242,E0047,D009,2025-01-10,2025-02-03,communication,228.48,,,,,0,approved,2025,FP202500001242,"XX供应商5642",2025-01-10,E1,D009,"财务管理部",191300.0
R002301,E0039,D002,2025-02-01,2025-02-04,communication,222.57,,,,,0,approved,2025,FP202500002301,"XX供应商6810",2025-02-01,E1,D002,"固定收益部",107785.42
R003317,E0055,D004,2025-01-25,2025-02-05,communication,168.44,,,,,0,approved,2025,FP202500003317,"XX供应商3085",2025-01-25,D1,D004,"研究所",264890.39
R003709,E0076,D006,2025-01-12,2025-02-05,communication,144.32,,,,,0,approved,2025,FP202500003709,"XX供应商7587",2025-01-12,E1,D006,"运营管理部",340961.75
R003761,E0039,D002,2025-02-04,2025-02-05,communication,150.45,,,,,0,approved,2025,FP202500003761,"XX供应商6187",2025-02-04,E1,D002,"固定收益部",107785.42
R002465,E0014,D009,2025-01-24,2025-02-06,communication,215.87,,,,,0,approved,2025,FP202500002465,"XX供应商6512",2025-01-24,M1,D009,"财务管理部",191300.0
R003729,E0042,D008,2025-01-03,2025-02-06,communication,105.11,,,,,0,approved,2025,FP202500003729,"XX供应商6848",2025-01-03,M1,D008,"合规风控部",381600.0
R003241,E0068,D006,2025-01-22,2025-02-07,communication,162.83,,,,,0,approved,2025,FP202500003241,"XX供应商1846",2025-01-22,E1,D006,"运营管理部",340961.75
R003673,E0022,D007,2025-01-17,2025-02-07,communication,248.77,,,,,0,approved,2025,FP202500003673,"XX供应商2270",2025-01-17,D1,D007,"信息技术部",301500.0
R000457,E0062,D004,2025-01-28,2025-02-09,communication,122.74,,,,,0,approved,2025,FP202500000457,"XX供应商3422",2025-01-28,E1,D004,"研究所",264890.39
R001401,E0059,D006,2025-01-05,2025-02-10,communication,284.22,,,,,0,approved,2025,FP202500001401,"XX供应商5679",2025-01-05,E1,D006,"运营管理部",340961.75
R000921,E0051,D006,2025-01-24,2025-02-12,communication,224.93,,,,,0,approved,2025,FP202500000921,"XX供应商3322",2025-01-24,E1,D006,"运营管理部",340961.75
R002057,E0069,D002,2025-01-07,2025-02-12,communication,219.41,,,,,0,approved,2025,FP202500002057,"XX供应商2064",2025-01-07,M1,D002,"固定收益部",107785.42
R002555,E0058,D007,2025-01-01,2025-02-13,communication,249.75,,,,,0,approved,2025,FP202500002555,"XX供应商8030",2025-01-01,E1,D007,"信息技术部",301500.0
R000220,E0070,D006,2025-01-06,2025-02-14,communication,206.46,,,,,0,approved,2025,FP202500000220,"XX供应商1380",2025-01-06,E1,D006,"运营管理部",340961.75
R001578,E0025,D001,2025-02-13,2025-02-14,communication,125.82,,,,,0,approved,2025,FP202500001578,"XX供应商5469",2025-02-13,E1,D001,"投资银行部",230395.17
R002760,E0035,D005,2025-02-13,2025-02-14,communication,126.34,,,,,0,approved,2025,FP202500002760,"XX供应商7928",2025-02-13,M1,D005,"机构业务部",278540.94
R002924,E0074,D001,2025-01-02,2025-02-16,communication,122.89,,,,,0,approved,2025,FP202500002924,"XX供应商5228",2025-01-02,E1,D001,"投资银行部",230395.17
R003700,E0039,D002,2025-02-12,2025-02-16,communication,211.71,,,,,0,approved,2025,FP202500003700,"XX供应商9507",2025-02-12,E1,D002,"固定收益部",107785.42
R004038,E0045,D001,2025-01-18,2025-02-17,communication,125.88,,,,,0,approved,2025,FP202500004038,"XX供应商3331",2025-01-18,E1,D001,"投资银行部",230395.17
R001627,E0060,D006,2025-01-13,2025-02-18,communication,116.89,,,,,0,approved,2025,FP202500001627,"XX供应商5966",2025-01-13,E1,D006,"运营管理部",340961.75
R003085,E0036,D010,2025-02-17,2025-02-18,communication,243.21,,,,,0,approved,2025,FP202500003085,"XX供应商1324",2025-02-17,E1,D010,"人力资源部",164500.0
R001669,E0072,D005,2025-02-18,2025-02-19,communication,187.36,,,,,0,approved,2025,FP202500001669,"XX供应商1463",2025-02-18,M1,D005,"机构业务部",278540.94
R002187,E0020,D008,2025-02-12,2025-02-19,communication,114.0,,,,,0,approved,2025,FP202500002187,"XX供应商8484",2025-02-12,E1,D008,"合规风控部",381600.0
R002729,E0051,D006,2025-01-06,2025-02-22,communication,135.91,,,,,0,approved,2025,FP202500002729,"XX供应商3232",2025-01-06,E1,D006,"运营管理部",340961.75
R000160,E0027,D007,2025-01-07,2025-02-23,communication,134.15,,,,,0,approved,2025,FP202500000160,"XX供应商8428",2025-01-07,D1,D007,"信息技术部",301500.0
R001321,E0040,D001,2025-02-15,2025-02-23,communication,181.62,,,,,0,approved,2025,FP202500001321,"XX供应商9394",2025-02-15,D1,D001,"投资银行部",230395.17
R002332,E0076,D006,2025-01-26,2025-02-23,communication,148.89,,,,,0,approved,2025,FP202500002332,"XX供应商3620",2025-01-26,E1,D006,"运营管理部",340961.75
R004017,E0076,D006,2025-01-29,2025-02-23,communication,144.22,,,,,0,approved,2025,FP202500004017,"XX供应商3980",2025-01-29,E1,D006,"运营管理部",340961.75
R000154,E0075,D007,2025-02-08,2025-02-24,communication,250.86,,,,,0,approved,2025,FP202500000154,"XX供应商3224",2025-02-08,D1,D007,"信息技术部",301500.0
R002951,E0051,D006,2025-02-16,2025-02-24,communication,149.43,,,,,0,approved,2025,FP202500002951,"XX供应商9310",2025-02-16,E1,D006,"运营管理部",340961.75
R000512,E0015,D004,2025-02-08,2025-02-27,communication,183.59,,,,,0,approved,2025,FP202500000512,"XX供应商7784",2025-02-08,E1,D004,"研究所",264890.39
R000905,E0062,D004,2025-01-09,2025-02-27,communication,202.33,,,,,0,approved,2025,FP202500000905,"XX供应商3256",2025-01-09,E1,D004,"研究所",264890.39
R000641,E0049,D006,2025-02-08,2025-02-28,communication,179.26,,,,,0,approved,2025,FP202500000641,"XX供应商7077",2025-02-08,E1,D006,"运营管理部",340961.75
R003086,E0077,D004,2025-02-01,2025-02-28,communication,142.08,,,,,0,approved,2025,FP202500003086,"XX供应商7039",2025-02-01,E1,D004,"研究所",264890.39
R003155,E0021,D002,2025-01-22,2025-02-28,communication,182.68,,,,,0,approved,2025,FP202500003155,"XX供应商7409",2025-01-22,E1,D002,"固定收益部",107785.42
R000128,E0078,D006,2025-02-14,2025-03-02,communication,178.27,,,,,0,approved,2025,FP202500000128,"XX供应商3844",2025-02-14,E1,D006,"运营管理部",340961.75
R001564,E0026,D004,2025-02-25,2025-03-02,communication,155.81,,,,,0,approved,2025,FP202500001564,"XX供应商6730",2025-02-25,E1,D004,"研究所",264890.39
R003121,E0054,D001,2025-02-02,2025-03-02,communication,210.31,,,,,0,approved,2025,FP202500003121,"XX供应商6407",2025-02-02,E1,D001,"投资银行部",230395.17
R001554,E0068,D006,2025-01-14,2025-03-03,communication,115.7,,,,,0,approved,2025,FP202500001554,"XX供应商1751",2025-01-14,E1,D006,"运营管理部",340961.75
R001690,E0078,D006,2025-01-03,2025-03-04,communication,199.13,,,,,0,approved,2025,FP202500001690,"XX供应商9197",2025-01-03,E1,D006,"运营管理部",340961.75
R000376,E0024,D006,2025-01-11,2025-03-05,communication,213.23,,,,,0,approved,2025,FP202500000376,"XX供应商7087",2025-01-11,E1,D006,"运营管理部",340961.75
R002006,E0046,D001,2025-02-25,2025-03-05,communication,106.63,,,,,0,approved,2025,FP202500002006,"XX供应商9410",2025-02-25,E1,D001,"投资银行部",230395.17
R004021,E0066,D003,2025-01-10,2025-03-05,communication,183.2,,,,,0,approved,2025,FP202500004021,"XX供应商4342",2025-01-10,M1,D003,"财富管理部",109772.07
R000076,E0074,D001,2025-02-23,2025-03-06,communication,171.38,,,,,0,approved,2025,FP202500000076,"XX供应商8994",2025-02-23,E1,D001,"投资银行部",230395.17
R000181,E0075,D007,2025-01-13,2025-03-06,communication,204.69,,,,,0,approved,2025,FP202500000181,"XX供应商9760",2025-01-13,D1,D007,"信息技术部",301500.0
R001253,E0067,D001,2025-03-01,2025-03-06,communication,134.21,,,,,0,approved,2025,FP202500001253,"XX供应商2902",2025-03-01,M1,D001,"投资银行部",230395.17
R003720,E0070,D006,2025-02-07,2025-03-06,communication,223.51,,,,,0,approved,2025,FP202500003720,"XX供应商2788",2025-02-07,E1,D006,"运营管理部",340961.75
R000568,E0077,D004,2025-01-07,2025-03-07,communication,188.42,,,,,0,approved,2025,FP202500000568,"XX供应商6780",2025-01-07,E1,D004,"研究所",264890.39
R002682,E0046,D001,2025-01-16,2025-03-07,communication,238.48,,,,,0,approved,2025,FP202500002682,"XX供应商8900",2025-01-16,E1,D001,"投资银行部",230395.17
R000717,E0057,D005,2025-02-22,2025-03-09,communication,185.12,,,,,0,approved,2025,FP202500000717,"XX供应商5050",2025-02-22,E1,D005,"机构业务部",278540.94
R003475,E0058,D007,2025-02-25,2025-03-10,communication,215.45,,,,,0,approved,2025,FP202500003475,"XX供应商5102",2025-02-25,E1,D007,"信息技术部",301500.0
R001805,E0052,D003,2025-03-02,2025-03-11,communication,238.43,,,,,0,approved,2025,FP202500001805,"XX供应商3500",2025-03-02,M1,D003,"财富管理部",109772.07
R002380,E0025,D001,2025-02-25,2025-03-11,communication,280.61,,,,,0,approved,2025,FP202500002380,"XX供应商3838",2025-02-25,E1,D001,"投资银行部",230395.17
R003697,E0080,D009,2025-03-10,2025-03-11,communication,284.74,,,,,0,approved,2025,FP202500003697,"XX供应商1673",2025-03-10,E1,D009,"财务管理部",191300.0
R004227,E0007,D007,2025-01-05,2025-03-11,communication,181.0,,,,,0,approved,2025,FP2025X0004221,"XX注入供应商R004227",2025-01-05,D1,D007,"信息技术部",301500.0
R000878,E0078,D006,2025-02-14,2025-03-12,communication,168.49,,,,,0,approved,2025,FP202500000878,"XX供应商7962",2025-02-14,E1,D006,"运营管理部",340961.75
R001954,E0027,D007,2025-01-24,2025-03-12,communication,264.9,,,,,0,approved,2025,FP202500001954,"XX供应商9296",2025-01-24,D1,D007,"信息技术部",301500.0
R000345,E0072,D005,2025-02-09,2025-03-13,communication,232.0,,,,,0,approved,2025,FP202500000345,"XX供应商7097",2025-02-09,M1,D005,"机构业务部",278540.94
R003446,E0041,D005,2025-02-26,2025-03-13,communication,262.23,,,,,0,approved,2025,FP202500003446,"XX供应商6078",2025-02-26,E1,D005,"机构业务部",278540.94
R003348,E0041,D005,2025-03-08,2025-03-14,communication,111.7,,,,,0,approved,2025,FP202500003348,"XX供应商4741",2025-03-08,E1,D005,"机构业务部",278540.94
R000745,E0079,D002,2025-02-12,2025-03-15,communication,162.76,,,,,0,approved,2025,FP202500000745,"XX供应商8909",2025-02-12,M1,D002,"固定收益部",107785.42
R000207,E0054,D001,2025-03-09,2025-03-16,communication,224.44,,,,,0,approved,2025,FP202500000207,"XX供应商6017",2025-03-09,E1,D001,"投资银行部",230395.17
R000115,E0080,D009,2025-02-22,2025-03-17,communication,157.51,,,,,0,approved,2025,FP202500000115,"XX供应商6796",2025-02-22,E1,D009,"财务管理部",191300.0
R001640,E0046,D001,2025-02-18,2025-03-17,communication,244.36,,,,,0,approved,2025,FP202500001640,"XX供应商5692",2025-02-18,E1,D001,"投资银行部",230395.17
R001376,E0020,D008,2025-03-04,2025-03-19,communication,194.9,,,,,0,approved,2025,FP202500001376,"XX供应商3415",2025-03-04,E1,D008,"合规风控部",381600.0
R003215,E0024,D006,2025-03-04,2025-03-19,communication,179.18,,,,,0,approved,2025,FP202500003215,"XX供应商6633",2025-03-04,E1,D006,"运营管理部",340961.75
R001165,E0068,D006,2025-03-19,2025-03-20,communication,111.72,,,,,0,approved,2025,FP202500001165,"XX供应商5520",2025-03-19,E1,D006,"运营管理部",340961.75
R001237,E0063,D004,2025-01-22,2025-03-20,communication,133.73,,,,,0,approved,2025,FP202500001237,"XX供应商5371",2025-01-22,E1,D004,"研究所",264890.39
R002830,E0070,D006,2025-03-02,2025-03-20,communication,272.27,,,,,0,approved,2025,FP202500002830,"XX供应商6662",2025-03-02,E1,D006,"运营管理部",340961.75
R003867,E0020,D008,2025-01-28,2025-03-20,communication,208.99,,,,,0,approved,2025,FP202500003867,"XX供应商2767",2025-01-28,E1,D008,"合规风控部",381600.0
R001584,E0025,D001,2025-02-20,2025-03-22,communication,157.11,,,,,0,approved,2025,FP202500001584,"XX供应商4433",2025-02-20,E1,D001,"投资银行部",230395.17
R001522,E0039,D002,2025-03-08,2025-03-23,communication,275.93,,,,,0,approved,2025,FP202500001522,"XX供应商8334",2025-03-08,E1,D002,"固定收益部",107785.42
R002650,E0056,D005,2025-02-19,2025-03-25,communication,280.79,,,,,0,approved,2025,FP202500002650,"XX供应商3580",2025-02-19,D1,D005,"机构业务部",278540.94
R004222,E0008,D008,2025-03-20,2025-03-25,communication,330.0,,,,,0,approved,2025,FP2025X0004216,"XX注入供应商R004222",2025-03-20,D1,D008,"合规风控部",381600.0
R000455,E0066,D003,2025-03-13,2025-03-27,communication,206.96,,,,,0,approved,2025,FP202500000455,"XX供应商6839",2025-03-13,M1,D003,"财富管理部",109772.07
R001504,E0019,D006,2025-02-27,2025-03-28,communication,152.23,,,,,0,approved,2025,FP202500001504,"XX供应商2421",2025-02-27,M1,D006,"运营管理部",340961.75
R002984,E0033,D001,2025-02-19,2025-03-28,communication,193.48,,,,,0,approved,2025,FP202500002984,"XX供应商1062",2025-02-19,E1,D001,"投资银行部",230395.17
R002851,E0031,D006,2025-02-14,2025-03-29,communication,205.99,,,,,0,approved,2025,FP202500002851,"XX供应商1067",2025-02-14,M1,D006,"运营管理部",340961.75
R001231,E0040,D001,2025-03-28,2025-03-31,communication,170.63,,,,,0,approved,2025,FP202500001231,"XX供应商6534",2025-03-28,D1,D001,"投资银行部",230395.17
R002282,E0060,D006,2025-02-20,2025-03-31,communication,183.41,,,,,0,approved,2025,FP202500002282,"XX供应商9090",2025-02-20,E1,D006,"运营管理部",340961.75
R001070,E0017,D003,2025-03-27,2025-04-01,communication,143.07,,,,,0,approved,2025,FP202500001070,"XX供应商7568",2025-03-27,D1,D003,"财富管理部",109772.07
R002885,E0039,D002,2025-03-15,2025-04-01,communication,167.58,,,,,0,approved,2025,FP202500002885,"XX供应商8956",2025-03-15,E1,D002,"固定收益部",107785.42
R000048,E0048,D005,2025-03-04,2025-04-02,communication,108.49,,,,,0,approved,2025,FP202500000048,"XX供应商1523",2025-03-04,M1,D005,"机构业务部",278540.94
R000726,E0048,D005,2025-02-24,2025-04-03,communication,133.71,,,,,0,approved,2025,FP202500000726,"XX供应商5877",2025-02-24,M1,D005,"机构业务部",278540.94
R002015,E0041,D005,2025-03-09,2025-04-03,communication,152.16,,,,,0,approved,2025,FP202500002015,"XX供应商7347",2025-03-09,E1,D005,"机构业务部",278540.94
R003078,E0018,D005,2025-03-07,2025-04-03,communication,204.06,,,,,0,approved,2025,FP202500003078,"XX供应商1674",2025-03-07,M1,D005,"机构业务部",278540.94
R001363,E0023,D004,2025-02-23,2025-04-04,communication,170.25,,,,,0,approved,2025,FP202500001363,"XX供应商6904",2025-02-23,M1,D004,"研究所",264890.39
R002342,E0039,D002,2025-02-24,2025-04-04,communication,274.97,,,,,0,approved,2025,FP202500002342,"XX供应商7130",2025-02-24,E1,D002,"固定收益部",107785.42
R002529,E0023,D004,2025-02-24,2025-04-04,communication,247.73,,,,,0,approved,2025,FP202500002529,"XX供应商2221",2025-02-24,M1,D004,"研究所",264890.39
R003338,E0075,D007,2025-03-03,2025-04-04,communication,163.46,,,,,0,approved,2025,FP202500003338,"XX供应商7686",2025-03-03,D1,D007,"信息技术部",301500.0
R001268,E0017,D003,2025-02-08,2025-04-06,communication,213.25,,,,,0,approved,2025,FP202500001268,"XX供应商1392",2025-02-08,D1,D003,"财富管理部",109772.07
R002136,E0042,D008,2025-02-19,2025-04-06,communication,161.68,,,,,0,approved,2025,FP202500002136,"XX供应商9906",2025-02-19,M1,D008,"合规风控部",381600.0
R002733,E0068,D006,2025-02-25,2025-04-06,communication,157.06,,,,,0,approved,2025,FP202500002733,"XX供应商4692",2025-02-25,E1,D006,"运营管理部",340961.75
R003323,E0056,D005,2025-02-28,2025-04-07,communication,185.94,,,,,0,approved,2025,FP202500003323,"XX供应商2112",2025-02-28,D1,D005,"机构业务部",278540.94
